CODDPT;CODCAN;CODSUBCOM;CODBURVOT;NBRINS;%VOTANTS;%EXPRIMES;%NULBLANCS;%ABSTENTIONS;BC-DLF;BC-DVD;BC-DVG;BC-FG;BC-FN;BC-SOC;BC-UC;BC-UD;BC-UDI;BC-UG;BC-UMP
18;8;43;0001;150;0.7533333333333333;0.7266666666666667;0.02666666666666667;0.24666666666666667;0.0;0.0;0.36;0.0;0.0;0.4533333333333333;0.0;0.9;0.0;0.0;0.0
18;11;44;0001;270;0.5370370370370371;0.4962962962962963;0.040740740740740744;0.46296296296296297;0.0;0.0;0.18518518518518517;0.0;0.0;0.3333333333333333;0.0;0.4111111111111111;0.0;0.0;0.0
18;9;45;0001;312;0.5769230769230769;0.5256410256410257;0.05128205128205128;0.4230769230769231;0.0;0.0;0.10897435897435898;0.0;0.0;0.20833333333333334;0.0;0.483974358974359;0.0;0.0;0.0
18;17;46;0001;126;0.6428571428571429;0.5952380952380952;0.047619047619047616;0.35714285714285715;0.0;0.0;0.4444444444444444;0.0;0.0;0.8174603174603174;0.0;1.126984126984127;0.0;0.0;0.0
18;1;47;0001;500;0.588;0.542;0.046;0.412;0.0;0.0;0.066;0.0;0.0;0.164;0.0;0.298;0.0;0.0;0.0
18;10;48;0001;305;0.4426229508196721;0.4360655737704918;0.006557377049180328;0.5573770491803278;0.0;0.0;0.21311475409836064;0.0;0.0;0.28852459016393445;0.0;0.4098360655737705;0.0;0.0;0.0
18;2;49;0001;375;0.6266666666666667;0.6053333333333333;0.021333333333333333;0.37333333333333335;0.0;0.0;0.09066666666666667;0.0;0.0;0.19466666666666665;0.0;0.408;0.0;0.0;0.0
18;13;50;0001;1043;0.5215723873441994;0.5052732502396932;0.016299137104506232;0.4784276126558006;0.0;0.0;0.03547459252157239;0.0;0.0;0.06327900287631831;0.0;0.09012464046021093;0.0;0.0;0.0
18;13;50;0002;937;0.5186766275346851;0.49306296691568835;0.025613660618996798;0.4813233724653148;0.0;0.0;0.035218783351120594;0.0;0.0;0.061899679829242264;0.0;0.07897545357524013;0.0;0.0;0.0
18;13;50;0003;942;0.5318471337579618;0.4968152866242038;0.03503184713375796;0.4681528662420382;0.0;0.0;0.050955414012738856;0.0;0.0;0.07961783439490445;0.0;0.18471337579617833;0.0;0.0;0.0
18;14;51;0001;143;0.6223776223776224;0.6013986013986014;0.02097902097902098;0.3776223776223776;0.0;0.0;0.2937062937062937;0.0;0.0;0.5524475524475524;0.0;1.1748251748251748;0.0;0.0;0.0
18;9;52;0001;623;0.6003210272873194;0.5714285714285714;0.028892455858747994;0.3996789727126806;0.0;0.0;0.0;0.17495987158908508;0.17335473515248795;0.060995184590690206;0.0;0.11556982343499198;0.0;0.0;0.0
18;9;52;0002;255;0.5450980392156862;0.5333333333333333;0.011764705882352941;0.4549019607843137;0.0;0.0;0.0;0.28627450980392155;0.3764705882352941;0.1568627450980392;0.0;0.39215686274509803;0.0;0.0;0.0
18;2;53;0001;257;0.4980544747081712;0.4785992217898833;0.019455252918287938;0.5019455252918288;0.0;0.0;0.0;0.04669260700389105;0.08171206225680934;0.01556420233463035;0.0;0.11284046692607004;0.0;0.0;0.0
18;10;54;0001;189;0.6243386243386243;0.5925925925925926;0.031746031746031744;0.37566137566137564;0.0;0.0;0.0;0.582010582010582;0.328042328042328;0.12698412698412698;0.0;0.30687830687830686;0.0;0.0;0.0
18;7;55;0001;717;0.4811715481171548;0.4560669456066946;0.02510460251046025;0.5188284518828452;0.0;0.0;0.0;0.07112970711297072;0.05160390516039052;0.029288702928870293;0.0;0.05718270571827057;0.0;0.0;0.0
18;2;56;0001;216;0.5509259259259259;0.5370370370370371;0.013888888888888888;0.44907407407407407;0.0;0.0;0.0;0.3287037037037037;0.2638888888888889;0.14351851851851852;0.0;0.28703703703703703;0.0;0.0;0.0
18;8;57;0001;683;0.5651537335285505;0.5387994143484627;0.02635431918008785;0.43484626647144947;0.0;0.0;0.0;0.10395314787701318;0.09956076134699854;0.0629575402635432;0.0;0.04538799414348463;0.0;0.0;0.0
18;8;57;0002;742;0.5444743935309974;0.5040431266846361;0.04043126684636118;0.4555256064690027;0.0;0.0;0.0;0.09838274932614555;0.07547169811320754;0.07547169811320754;0.0;0.04851752021563342;0.0;0.0;0.0
18;17;58;0001;568;0.49471830985915494;0.46830985915492956;0.02640845070422535;0.5052816901408451;0.0;0.0;0.0;0.045774647887323945;0.06514084507042253;0.01936619718309859;0.0;0.04225352112676056;0.0;0.0;0.0
18;17;58;0002;549;0.5063752276867031;0.4681238615664845;0.03825136612021858;0.4936247723132969;0.0;0.0;0.0;0.03825136612021858;0.06375227686703097;0.04553734061930783;0.0;0.023679417122040074;0.0;0.0;0.0
18;8;59;0001;786;0.5788804071246819;0.544529262086514;0.03435114503816794;0.4211195928753181;0.0;0.0;0.0;0.030534351145038167;0.08015267175572519;0.027989821882951654;0.0;0.054707379134860054;0.0;0.0;0.0
18;9;60;0001;40;0.575;0.575;0.0;0.425;0.0;0.0;0.0;3.825;2.55;1.8;0.0;4.225;0.0;0.0;0.0
18;2;61;0001;85;0.49411764705882355;0.4588235294117647;0.03529411764705882;0.5058823529411764;0.0;0.0;0.0;1.3647058823529412;1.0705882352941176;0.611764705882353;0.0;1.6352941176470588;0.0;0.0;0.0
18;10;62;0001;234;0.5042735042735043;0.4829059829059829;0.021367521367521368;0.49572649572649574;0.0;0.0;0.0;0.47863247863247865;0.41025641025641024;0.36324786324786323;0.0;0.7777777777777778;0.0;0.0;0.0
18;17;63;0001;139;0.5971223021582733;0.5323741007194245;0.06474820143884892;0.4028776978417266;0.0;0.0;0.0;0.8920863309352518;0.5323741007194245;0.4028776978417266;0.0;0.9712230215827338;0.0;0.0;0.0
18;11;64;0001;166;0.5903614457831325;0.5662650602409639;0.024096385542168676;0.40963855421686746;0.0;0.0;0.0;0.6385542168674698;0.5060240963855421;0.1927710843373494;0.0;0.8433734939759037;0.0;0.0;0.0
18;8;65;0001;558;0.5609318996415771;0.5089605734767025;0.05197132616487455;0.4390681003584229;0.0;0.0;0.0;0.023297491039426525;0.016129032258064516;0.044802867383512544;0.0;0.03942652329749104;0.0;0.0;0.0
18;7;66;0001;593;0.5480607082630692;0.521079258010118;0.026981450252951095;0.45193929173693087;0.0;0.0;0.0;0.021922428330522766;0.02866779089376054;0.006745362563237774;0.0;0.013490725126475547;0.0;0.0;0.0
18;7;66;0002;171;0.4152046783625731;0.38596491228070173;0.029239766081871343;0.5847953216374269;0.0;0.0;0.0;0.391812865497076;0.7076023391812866;0.39766081871345027;0.0;0.5672514619883041;0.0;0.0;0.0
18;1;67;0001;565;0.5575221238938053;0.5433628318584071;0.01415929203539823;0.4424778761061947;0.0;0.0;0.0;0.07964601769911504;0.06725663716814159;0.03716814159292035;0.0;0.07610619469026549;0.0;0.0;0.0
18;9;68;0001;40;0.625;0.575;0.05;0.375;0.0;0.0;0.225;0.0;0.6;0.225;0.0;0.925;0.0;0.0;0.0
18;12;69;0001;328;0.5762195121951219;0.5121951219512195;0.06402439024390244;0.42378048780487804;0.0;0.0;0.0701219512195122;0.0;0.09146341463414634;0.08231707317073171;0.0;0.13109756097560976;0.0;0.0;0.0
18;16;70;0001;192;0.6302083333333334;0.6197916666666666;0.010416666666666666;0.3697916666666667;0.0;0.0;0.057291666666666664;0.0;0.10416666666666667;0.13541666666666666;0.0;0.1875;0.0;0.0;0.0
18;9;71;0001;24;0.875;0.75;0.125;0.125;0.0;0.0;0.125;0.0;0.5833333333333334;0.20833333333333334;0.0;1.5;0.0;0.0;0.0
18;10;72;0001;192;0.6302083333333334;0.5833333333333334;0.046875;0.3697916666666667;0.0;0.0;0.015625;0.0;0.203125;0.07291666666666667;0.0;0.125;0.0;0.0;0.0
18;17;73;0001;179;0.5865921787709497;0.5307262569832403;0.055865921787709494;0.4134078212290503;0.0;0.0;0.061452513966480445;0.0;0.1452513966480447;0.15083798882681565;0.0;0.25139664804469275;0.0;0.0;0.0
18;16;74;0001;168;0.5773809523809523;0.5654761904761905;0.011904761904761904;0.4226190476190476;0.0;0.0;0.16071428571428573;0.0;0.6369047619047619;0.7976190476190477;0.0;0.5952380952380952;0.0;0.0;0.0
18;10;75;0001;770;0.5376623376623376;0.5051948051948052;0.032467532467532464;0.4623376623376623;0.0;0.0;0.03896103896103896;0.0;0.14935064935064934;0.13506493506493505;0.0;0.16233766233766234;0.0;0.0;0.0
18;9;76;0001;370;0.4891891891891892;0.45675675675675675;0.032432432432432434;0.5108108108108108;0.0;0.0;0.05405405405405406;0.0;0.22162162162162163;0.26216216216216215;0.0;0.6189189189189189;0.0;0.0;0.0
18;2;77;0001;261;0.5938697318007663;0.5747126436781609;0.019157088122605363;0.4061302681992337;0.0;0.0;0.14942528735632185;0.0;0.3103448275862069;0.42911877394636017;0.0;0.19923371647509577;0.0;0.0;0.0
18;17;78;0001;60;0.7;0.6666666666666666;0.03333333333333333;0.3;0.0;0.0;0.25;0.0;1.7;0.9833333333333333;0.0;1.9;0.0;0.0;0.0
18;16;79;0001;415;0.563855421686747;0.5542168674698795;0.00963855421686747;0.43614457831325304;0.0;0.0;0.03855421686746988;0.0;0.14457831325301204;0.05301204819277108;0.0;0.19036144578313252;0.0;0.0;0.0
18;10;80;0001;120;0.5916666666666667;0.5583333333333333;0.03333333333333333;0.4083333333333333;0.0;0.0;0.03333333333333333;0.0;0.15;0.041666666666666664;0.0;0.275;0.0;0.0;0.0
18;2;81;0001;273;0.5457875457875457;0.5238095238095238;0.02197802197802198;0.4542124542124542;0.0;0.0;0.018315018315018316;0.0;0.26373626373626374;0.08791208791208792;0.0;0.20512820512820512;0.0;0.0;0.0
18;10;82;0001;857;0.5390898483080513;0.5297549591598599;0.009334889148191364;0.46091015169194866;0.0;0.0;0.003500583430571762;0.0;0.03733955659276546;0.01866977829638273;0.0;0.040840140023337225;0.0;0.0;0.0
18;8;83;0001;557;0.5547576301615799;0.5206463195691203;0.03411131059245961;0.4452423698384201;0.0;0.0;0.06463195691202872;0.0;0.20646319569120286;0.17953321364452424;0.0;0.14183123877917414;0.0;0.0;0.0
18;16;84;0001;174;0.5402298850574713;0.5057471264367817;0.034482758620689655;0.45977011494252873;0.0;0.0;0.19540229885057472;0.0;0.5689655172413793;0.39080459770114945;0.0;0.6724137931034483;0.0;0.0;0.0
18;19;85;0001;176;0.6590909090909091;0.6079545454545454;0.05113636363636364;0.3409090909090909;0.0;0.0;0.10795454545454546;0.0;0.2727272727272727;0.07954545454545454;0.0;0.3125;0.0;0.0;0.0
18;12;86;0001;439;0.592255125284738;0.5649202733485194;0.02733485193621868;0.40774487471526194;0.0;0.0;0.02050113895216401;0.0;0.09111617312072894;0.05922551252847381;0.0;0.10022779043280182;0.0;0.0;0.0
18;9;87;0001;1001;0.5424575424575424;0.5094905094905094;0.03296703296703297;0.45754245754245754;0.0;0.0;0.01098901098901099;0.0;0.017982017982017984;0.013986013986013986;0.0;0.012987012987012988;0.0;0.0;0.0
18;9;87;0002;971;0.5396498455200824;0.5118434603501545;0.027806385169927908;0.4603501544799176;0.0;0.0;0.013388259526261586;0.0;0.04531410916580844;0.04325437693099897;0.0;0.05458290422245108;0.0;0.0;0.0
18;9;87;0003;998;0.5190380761523046;0.503006012024048;0.01603206412825651;0.48096192384769537;0.0;0.0;0.003006012024048096;0.0;0.026052104208416832;0.017034068136272545;0.0;0.06212424849699399;0.0;0.0;0.0
18;1;88;0001;175;0.6857142857142857;0.6685714285714286;0.017142857142857144;0.3142857142857143;0.0;0.0;0.08571428571428572;0.0;0.42857142857142855;0.21714285714285714;0.0;0.5371428571428571;0.0;0.0;0.0
18;8;89;0001;336;0.5505952380952381;0.5267857142857143;0.023809523809523808;0.4494047619047619;0.0;0.0;0.03273809523809524;0.0;0.09523809523809523;0.09523809523809523;0.0;0.09523809523809523;0.0;0.0;0.0
18;2;90;0001;324;0.5216049382716049;0.4567901234567901;0.06481481481481481;0.4783950617283951;0.0;0.0;0.05864197530864197;0.0;0.08333333333333333;0.11419753086419752;0.0;0.09876543209876543;0.0;0.0;0.0
18;12;91;0001;159;0.6352201257861635;0.5911949685534591;0.0440251572327044;0.36477987421383645;0.0;0.0;0.07547169811320754;0.0;0.24528301886792453;0.18867924528301888;0.0;0.1509433962264151;0.0;0.0;0.0
18;2;92;0001;651;0.5314900153609831;0.5099846390168971;0.021505376344086023;0.4685099846390169;0.0;0.0;0.015360983102918587;0.0;0.016897081413210446;0.010752688172043012;0.0;0.016897081413210446;0.0;0.0;0.0
18;8;93;0001;112;0.5625;0.5357142857142857;0.026785714285714284;0.4375;0.0;0.0;0.05357142857142857;0.0;0.5267857142857143;0.24107142857142858;0.0;1.2053571428571428;0.0;0.0;0.0
18;16;94;0001;292;0.4965753424657534;0.4794520547945205;0.017123287671232876;0.5034246575342466;0.0;0.0;0.04452054794520548;0.0;0.3561643835616438;0.18835616438356165;0.0;0.3253424657534247;0.0;0.0;0.0
18;10;95;0001;153;0.47058823529411764;0.45098039215686275;0.0196078431372549;0.5294117647058824;0.0;0.0;0.032679738562091505;0.0;0.13071895424836602;0.0718954248366013;0.0;0.3464052287581699;0.0;0.0;0.0
18;11;96;0001;762;0.568241469816273;0.5498687664041995;0.01837270341207349;0.431758530183727;0.0;0.0;0.015748031496062992;0.0;0.06167979002624672;0.024934383202099737;0.0;0.04461942257217848;0.0;0.0;0.0
18;11;96;0002;739;0.5290933694181326;0.5087956698240866;0.02029769959404601;0.4709066305818674;0.0;0.0;0.018944519621109608;0.0;0.06630581867388363;0.056833558863328824;0.0;0.046008119079837616;0.0;0.0;0.0
18;15;97;0001;860;0.5465116279069767;0.5151162790697674;0.031395348837209305;0.45348837209302323;0.0;0.0;0.00813953488372093;0.0;0.03837209302325582;0.020930232558139535;0.0;0.06744186046511629;0.0;0.0;0.0
18;15;97;0002;804;0.48756218905472637;0.44776119402985076;0.03980099502487562;0.5124378109452736;0.0;0.0;0.03731343283582089;0.0;0.08706467661691543;0.046019900497512436;0.0;0.07711442786069651;0.0;0.0;0.0
18;16;98;0001;120;0.55;0.525;0.025;0.45;0.0;0.0;0.05;0.0;0.14166666666666666;0.05;0.0;0.23333333333333334;0.0;0.0;0.0
18;2;99;0001;176;0.5511363636363636;0.5;0.05113636363636364;0.44886363636363635;0.0;0.0;0.06818181818181818;0.0;0.3409090909090909;0.13068181818181818;0.0;0.6534090909090909;0.0;0.0;0.0
18;19;100;0001;568;0.6320422535211268;0.5651408450704225;0.06690140845070422;0.36795774647887325;0.0;0.0;0.02640845070422535;0.0;0.1073943661971831;0.04753521126760563;0.0;0.08626760563380281;0.0;0.0;0.0
18;10;101;0001;286;0.527972027972028;0.5174825174825175;0.01048951048951049;0.47202797202797203;0.0;0.0;0.02097902097902098;0.0;0.1853146853146853;0.11188811188811189;0.0;0.32167832167832167;0.0;0.0;0.0
18;9;102;0001;239;0.5313807531380753;0.5104602510460251;0.02092050209205021;0.4686192468619247;0.0;0.0;0.09205020920502092;0.0;0.301255230125523;0.11297071129707113;0.0;0.41841004184100417;0.0;0.0;0.0
18;19;103;0001;1039;0.5976900866217517;0.5668912415784408;0.030798845043310877;0.40230991337824834;0.0;0.0;0.0038498556304138597;0.0;0.015399422521655439;0.011549566891241578;0.0;0.0038498556304138597;0.0;0.0;0.0
18;2;104;0001;121;0.49586776859504134;0.45454545454545453;0.04132231404958678;0.5041322314049587;0.0;0.0;0.0;0.10743801652892562;0.256198347107438;0.14049586776859505;0.0;0.4132231404958678;0.0;0.0;0.0
18;2;105;0001;265;0.5547169811320755;0.539622641509434;0.01509433962264151;0.44528301886792454;0.0;0.0;0.0;0.06415094339622641;0.16981132075471697;0.06792452830188679;0.0;0.26037735849056604;0.0;0.0;0.0
18;2;105;0002;90;0.7666666666666667;0.7111111111111111;0.05555555555555555;0.23333333333333334;0.0;0.0;0.0;0.18888888888888888;0.4444444444444444;0.17777777777777778;0.0;0.6888888888888889;0.0;0.0;0.0
18;9;106;0001;202;0.5445544554455446;0.5247524752475248;0.019801980198019802;0.45544554455445546;0.0;0.0;0.0;0.07920792079207921;0.19801980198019803;0.04455445544554455;0.0;0.33663366336633666;0.0;0.0;0.0
18;12;107;0001;109;0.7064220183486238;0.6605504587155964;0.045871559633027525;0.29357798165137616;0.0;0.0;0.0;0.1834862385321101;0.4036697247706422;0.10091743119266056;0.0;0.6330275229357798;0.0;0.0;0.0
18;10;108;0001;1235;0.5133603238866397;0.4898785425101215;0.02348178137651822;0.48663967611336034;0.0;0.0;0.0;0.012145748987854251;0.06072874493927125;0.01862348178137652;0.0;0.04129554655870445;0.0;0.0;0.0
18;10;108;0002;1409;0.44996451383960256;0.42725337118523776;0.0227111426543648;0.5500354861603974;0.0;0.0;0.0;0.017033356990773598;0.060326472675656495;0.0333569907735983;0.0;0.14194464158977999;0.0;0.0;0.0
18;14;109;0001;1197;0.5614035087719298;0.5463659147869674;0.015037593984962405;0.43859649122807015;0.0;0.0;0.0;0.00835421888053467;0.02506265664160401;0.01921470342522974;0.0;0.06098579782790309;0.0;0.0;0.0
18;14;109;0002;156;0.6794871794871795;0.6410256410256411;0.038461538461538464;0.32051282051282054;0.0;0.0;0.0;0.04487179487179487;0.0641025641025641;0.019230769230769232;0.0;0.019230769230769232;0.0;0.0;0.0
18;2;110;0001;772;0.5064766839378239;0.48704663212435234;0.019430051813471502;0.49352331606217614;0.0;0.0;0.0;0.0025906735751295338;0.0051813471502590676;0.0051813471502590676;0.0;0.01683937823834197;0.0;0.0;0.0
18;14;111;0001;148;0.6081081081081081;0.5743243243243243;0.033783783783783786;0.3918918918918919;0.0;0.0;0.0;0.013513513513513514;0.02702702702702703;0.0;0.0;0.08108108108108109;0.0;0.0;0.0
18;8;112;0001;275;0.5818181818181818;0.5709090909090909;0.01090909090909091;0.41818181818181815;0.0;0.0;0.0;0.05090909090909091;0.27636363636363637;0.04;0.0;0.24727272727272728;0.0;0.0;0.0
18;10;113;0001;132;0.553030303030303;0.5303030303030303;0.022727272727272728;0.44696969696969696;0.0;0.0;0.0;0.44696969696969696;0.75;0.5075757575757576;0.0;2.159090909090909;0.0;0.0;0.0
18;8;114;0001;163;0.5521472392638037;0.5276073619631901;0.024539877300613498;0.44785276073619634;0.0;0.0;0.0;0.37423312883435583;0.6748466257668712;0.3006134969325153;0.0;1.6993865030674846;0.0;0.0;0.0
18;1;115;0001;627;0.4704944178628389;0.4449760765550239;0.025518341307814992;0.529505582137161;0.0;0.0;0.0;0.13556618819776714;0.19138755980861244;0.09250398724082935;0.0;0.38118022328548645;0.0;0.0;0.0
18;16;116;0001;236;0.6101694915254238;0.6016949152542372;0.00847457627118644;0.3898305084745763;0.0;0.0;0.0;0.11864406779661017;0.19915254237288135;0.0847457627118644;0.0;0.11440677966101695;0.0;0.0;0.0
18;16;117;0001;418;0.5406698564593302;0.5239234449760766;0.01674641148325359;0.45933014354066987;0.0;0.0;0.0;0.050239234449760764;0.08373205741626795;0.04066985645933014;0.0;0.07894736842105263;0.0;0.0;0.0
18;10;118;0001;1090;0.48990825688073397;0.46055045871559636;0.029357798165137616;0.5100917431192661;0.0;0.0;0.0;0.0027522935779816515;0.014678899082568808;0.007339449541284404;0.0;0.024770642201834864;0.0;0.0;0.0
18;2;119;0001;148;0.4527027027027027;0.4391891891891892;0.013513513513513514;0.5472972972972973;0.0;0.0;0.0;0.05405405405405406;0.49324324324324326;0.668918918918919;0.0;0.2905405405405405;0.0;0.0;0.0
18;2;120;0001;299;0.6220735785953178;0.5919732441471572;0.030100334448160536;0.3779264214046823;0.0;0.0;0.0;0.04013377926421405;0.13043478260869565;0.07357859531772576;0.0;0.14715719063545152;0.0;0.0;0.0
18;2;120;0002;161;0.6024844720496895;0.577639751552795;0.024844720496894408;0.39751552795031053;0.0;0.0;0.0;0.024844720496894408;0.17391304347826086;0.07453416149068323;0.0;0.2360248447204969;0.0;0.0;0.0
18;9;121;0001;100;0.55;0.54;0.01;0.45;0.0;0.0;0.0;0.06;0.49;0.12;0.0;0.5;0.0;0.0;0.0
18;17;122;0001;154;0.551948051948052;0.525974025974026;0.025974025974025976;0.44805194805194803;0.0;0.0;0.0;0.006493506493506494;0.07142857142857142;0.012987012987012988;0.0;0.07142857142857142;0.0;0.0;0.0
18;2;123;0001;42;0.6904761904761905;0.6666666666666666;0.023809523809523808;0.30952380952380953;0.0;0.0;0.0;0.07142857142857142;0.40476190476190477;0.19047619047619047;0.0;1.0476190476190477;0.0;0.0;0.0
18;11;124;0001;251;0.601593625498008;0.5856573705179283;0.01593625498007968;0.398406374501992;0.0;0.0;0.0;0.01593625498007968;0.099601593625498;0.03187250996015936;0.0;0.13545816733067728;0.0;0.0;0.0
18;16;125;0001;997;0.49247743229689067;0.47141424272818455;0.02106318956870612;0.5075225677031093;0.0;0.0;0.0;0.02708124373119358;0.025075225677031094;0.0160481444332999;0.0;0.022066198595787363;0.0;0.0;0.0
18;17;126;0001;1012;0.525691699604743;0.4851778656126482;0.040513833992094864;0.4743083003952569;0.0;0.0;0.0;0.003952569169960474;0.007905138339920948;0.0009881422924901185;0.0;0.018774703557312252;0.0;0.0;0.0
18;8;127;0001;584;0.6061643835616438;0.565068493150685;0.0410958904109589;0.3938356164383562;0.0;0.0;0.0;0.011986301369863013;0.0821917808219178;0.025684931506849314;0.0;0.1095890410958904;0.0;0.0;0.0
18;8;127;0002;537;0.6312849162011173;0.5921787709497207;0.03910614525139665;0.3687150837988827;0.0;0.0;0.0;0.055865921787709494;0.12104283054003724;0.07635009310986965;0.0;0.1750465549348231;0.0;0.0;0.0
18;11;128;0001;108;0.5555555555555556;0.5555555555555556;0.0;0.4444444444444444;0.0;0.0;0.0;0.2222222222222222;0.9074074074074074;0.42592592592592593;0.0;1.0925925925925926;0.0;0.0;0.0
18;17;129;0001;150;0.6266666666666667;0.5866666666666667;0.04;0.37333333333333335;0.0;0.0;0.0;0.44;1.34;0.8266666666666667;0.0;1.1;0.0;0.0;0.0
18;8;130;0001;232;0.6120689655172413;0.5862068965517241;0.02586206896551724;0.3879310344827586;0.0;0.0;0.0;0.2629310344827586;0.8836206896551724;0.47413793103448276;0.0;0.8275862068965517;0.0;0.0;0.0
18;10;131;0001;32;0.625;0.53125;0.09375;0.375;0.0;0.0;0.0;0.78125;1.75;1.03125;0.0;2.71875;0.0;0.0;0.0
18;2;132;0001;132;0.6590909090909091;0.6287878787878788;0.030303030303030304;0.3409090909090909;0.0;0.0;0.0;0.06818181818181818;0.2196969696969697;0.10606060606060606;0.0;0.09848484848484848;0.0;0.0;0.0
18;7;133;0001;572;0.4737762237762238;0.44405594405594406;0.02972027972027972;0.5262237762237763;0.0;0.0;0.0;0.015734265734265736;0.0472027972027972;0.015734265734265736;0.0;0.07167832167832168;0.0;0.0;0.0
18;7;133;0002;455;0.34945054945054943;0.32967032967032966;0.01978021978021978;0.6505494505494506;0.0;0.0;0.0;0.0;0.017582417582417582;0.004395604395604396;0.0;0.024175824175824177;0.0;0.0;0.0
18;11;134;0001;473;0.5517970401691332;0.5264270613107822;0.02536997885835095;0.44820295983086683;0.0;0.0;0.0;0.0021141649048625794;0.010570824524312896;0.004228329809725159;0.0;0.0613107822410148;0.0;0.0;0.0
18;8;135;0001;208;0.6105769230769231;0.5721153846153846;0.038461538461538464;0.3894230769230769;0.0;0.0;0.0;0.11538461538461539;0.38461538461538464;0.3125;0.0;0.22596153846153846;0.0;0.0;0.0
18;12;136;0001;259;0.5366795366795367;0.5173745173745173;0.019305019305019305;0.46332046332046334;0.0;0.0;0.0;0.07335907335907337;0.15444015444015444;0.13513513513513514;0.0;0.15057915057915058;0.0;0.0;0.0
18;7;137;0001;474;0.5063291139240507;0.46624472573839665;0.04008438818565401;0.4936708860759494;0.0;0.0;0.0;0.0189873417721519;0.08227848101265822;0.046413502109704644;0.0;0.08860759493670886;0.0;0.0;0.0
18;13;138;0001;905;0.5149171270718232;0.4839779005524862;0.030939226519337018;0.4850828729281768;0.0;0.0;0.0;0.013259668508287293;0.028729281767955802;0.039779005524861875;0.0;0.0430939226519337;0.0;0.0;0.0
18;13;138;0002;761;0.5059132720105125;0.4612352168199737;0.04467805519053877;0.4940867279894875;0.0;0.0;0.0;0.01445466491458607;0.0735873850197109;0.03416557161629435;0.0;0.024967148488830485;0.0;0.0;0.0
18;2;139;0001;513;0.5263157894736842;0.5146198830409356;0.011695906432748537;0.47368421052631576;0.0;0.0;0.0;0.09941520467836257;0.2553606237816764;0.1968810916179337;0.0;0.20662768031189083;0.0;0.0;0.0
18;11;140;0001;1141;0.5127081507449606;0.4802804557405784;0.03242769500438212;0.48729184925503943;0.0;0.0;0.0;0.0017528483786152498;0.025416301489921123;0.013146362839614373;0.0;0.018404907975460124;0.0;0.0;0.0
