CODDPT;CODCAN;CODSUBCOM;CODBURVOT;BC-FG;BC-FN;BC-SOC;BC-UD;BC-UDI;BC-UG
18;11;141;0001;0.0;0.21891891891891893;0.3108108108108108;0.7702702702702703;0.0;0.0
18;11;141;0002;0.0;0.10631229235880399;0.0664451827242525;0.0664451827242525;0.0;0.0
18;11;141;0003;0.0;0.09455587392550144;0.18911174785100288;0.15759312320916904;0.0;0.0
18;11;141;0004;0.0;0.3593429158110883;0.486652977412731;0.49691991786447637;0.0;0.0
18;11;141;0005;0.0;0.5213032581453634;0.7268170426065163;0.45112781954887216;0.0;0.0
18;11;141;0006;0.0;0.09157509157509157;0.09523809523809523;0.07326007326007326;0.0;0.0
18;12;142;0001;0.0;0.6692913385826772;0.9133858267716536;0.5511811023622047;0.0;0.0
18;10;143;0001;0.0;0.02459016393442623;0.040983606557377046;0.07377049180327869;0.0;0.0
18;16;144;0001;0.0;0.2217391304347826;0.23478260869565218;0.07391304347826087;0.0;0.0
18;15;145;0001;0.0;0.1111111111111111;0.07309941520467836;0.09064327485380116;0.0;0.0
18;15;145;0002;0.0;0.6195652173913043;0.8152173913043478;0.5905797101449275;0.0;0.0
18;16;146;0001;0.0;0.6524822695035462;0.6879432624113475;0.44680851063829785;0.0;0.0
18;1;147;0001;0.0;0.1588785046728972;0.2336448598130841;0.2336448598130841;0.0;0.0
18;11;148;0001;0.0;0.03587443946188341;0.006726457399103139;0.042600896860986545;0.0;0.0
18;11;148;0002;0.0;0.16703296703296702;0.4087912087912088;0.07252747252747253;0.0;0.0
18;1;149;0001;0.0;0.4594594594594595;0.0;1.027027027027027;0.0;0.0
18;19;150;0001;0.0;0.44106463878326996;0.0;0.9125475285171103;0.0;0.0
18;14;151;0001;0.0;0.3953488372093023;0.0;0.8197674418604651;0.0;0.0
18;8;152;0001;0.0;1.0408163265306123;0.0;1.489795918367347;0.0;0.0
18;8;153;0001;0.0;0.21367521367521367;0.0;0.48717948717948717;0.0;0.0
18;10;154;0001;0.0;1.4680851063829787;0.0;1.6702127659574468;0.0;0.0
18;9;155;0001;0.0;0.563953488372093;0.0;0.8372093023255814;0.0;0.0
18;14;156;0001;0.0;0.3235294117647059;0.0;0.7426470588235294;0.0;0.0
18;7;157;0001;0.0;0.11398963730569948;0.0;0.17098445595854922;0.0;0.0
18;2;158;0001;0.0;0.2777777777777778;0.0;0.5888888888888889;0.0;0.0
18;1;159;0001;0.0;0.5735294117647058;0.0;0.9352941176470588;0.0;0.0
18;10;160;0001;0.0;0.14311270125223613;0.0;0.518783542039356;0.0;0.0
18;9;161;0001;0.0;0.9568965517241379;0.0;1.6379310344827587;0.0;0.0
18;14;162;0001;0.0;1.0176991150442478;0.0;2.0707964601769913;0.0;0.0
18;14;163;0001;0.0;0.863013698630137;0.0;2.4726027397260273;0.0;0.0
18;9;164;0001;0.0;2.051282051282051;0.0;3.0641025641025643;0.0;0.0
18;1;165;0001;0.0;0.21577726218097448;0.0;0.4176334106728538;0.0;0.0
18;2;166;0001;0.0;0.6761904761904762;0.0;1.4476190476190476;0.0;0.0
18;19;167;0001;0.0;1.375;0.0;2.1796875;0.0;0.0
18;16;168;0001;0.0;0.3706293706293706;0.0;0.7762237762237763;0.0;0.0
18;12;169;0001;0.0;1.3170731707317074;0.0;2.6341463414634148;0.0;0.0
18;1;170;0001;0.0;0.190625;0.0;0.31875;0.0;0.0
18;12;171;0001;0.0;0.625;0.0;0.0;0.7386363636363636;0.0
18;12;172;0001;0.0;0.22041763341067286;0.0;0.0;0.28306264501160094;0.0
18;12;172;0002;0.0;0.2463768115942029;0.0;0.0;0.22826086956521738;0.0
18;9;173;0001;0.0;0.5892857142857143;0.0;0.0;0.7857142857142857;0.0
18;2;174;0001;0.0;0.898876404494382;0.0;0.0;1.6404494382022472;0.0
18;10;175;0001;0.0;0.1349206349206349;0.0;0.0;0.17857142857142858;0.0
18;14;176;0001;0.0;0.10738255033557047;0.0;0.0;0.3288590604026846;0.0
18;9;177;0001;0.0;2.16;0.0;0.0;2.24;0.0
18;8;178;0001;0.0;0.9444444444444444;0.0;0.0;1.4074074074074074;0.0
18;15;179;0001;0.0;0.11989100817438691;0.0;0.0;0.10354223433242507;0.0
18;17;180;0001;0.0;0.11886304909560723;0.0;0.0;0.10852713178294573;0.0
18;17;180;0002;0.0;0.5504587155963303;0.0;0.0;0.7675840978593272;0.0
18;7;181;0001;0.0;0.5528846153846154;0.0;0.0;0.7740384615384616;0.0
18;7;182;0001;0.0;0.8235294117647058;0.0;0.0;2.2941176470588234;0.0
18;9;183;0001;0.0;2.453125;0.0;0.0;3.65625;0.0
18;2;184;0001;0.0;1.0956521739130434;0.0;0.0;2.608695652173913;0.0
18;1;185;0001;0.0;1.41;0.0;0.0;2.69;0.0
18;11;186;0001;0.0;0.774390243902439;0.0;0.0;1.0548780487804879;0.0
18;8;187;0001;0.0;0.543859649122807;0.0;0.0;1.1973684210526316;0.0
18;7;188;0001;0.0;1.5930232558139534;0.0;0.0;2.4767441860465116;0.0
18;15;189;0001;0.0;0.6090909090909091;0.0;0.0;0.85;0.0
18;11;190;0001;0.0;0.3425925925925926;0.0;0.0;0.558641975308642;0.0
18;9;191;0001;0.0;0.0;0.0;1.838235294117647;0.0;6.926470588235294
18;8;192;0001;0.0;0.0;0.0;0.8679245283018868;0.0;3.830188679245283
18;8;193;0001;0.0;0.0;0.0;1.3061224489795917;0.0;3.7346938775510203
18;14;194;0001;0.0;0.0;0.0;0.6978193146417445;0.0;0.7694704049844237
18;9;195;0001;0.0;0.0;0.0;2.9705882352941178;0.0;2.485294117647059
18;9;196;0001;0.0;0.0;0.0;6.742857142857143;0.0;4.885714285714286
18;12;197;0001;0.0;0.0;0.0;0.7018867924528301;0.0;0.4490566037735849
18;12;197;0002;0.0;0.0;0.0;0.7723785166240409;0.0;0.4961636828644501
18;12;197;0003;0.0;0.0;0.0;0.9131455399061033;0.0;0.4694835680751174
18;12;197;0004;0.0;0.0;0.0;0.6731707317073171;0.0;0.33658536585365856
18;12;197;0005;0.0;0.0;0.0;0.6733333333333333;0.0;0.4266666666666667
18;12;197;0006;0.0;0.0;0.0;1.1360201511335013;0.0;0.6322418136020151
18;12;197;0007;0.0;0.0;0.0;0.4685714285714286;0.0;0.2857142857142857
18;12;197;0008;0.0;0.7507788161993769;0.0;1.2679127725856698;0.0;0.0
18;12;197;0009;0.0;0.11643835616438356;0.0;0.2705479452054795;0.0;0.0
18;7;198;0001;0.0;0.5238095238095238;0.0;0.9444444444444444;0.0;0.0
18;8;199;0001;0.0;1.1181818181818182;0.0;1.7;0.0;0.0
18;16;200;0001;0.0;0.1419753086419753;0.0;0.30864197530864196;0.0;0.0
18;17;201;0001;0.0;0.8739130434782608;0.0;1.8565217391304347;0.0;0.0
18;14;202;0001;0.0;1.0588235294117647;0.0;4.411764705882353;0.0;0.0
18;8;203;0001;0.0;0.5757575757575758;0.0;1.5454545454545454;0.0;0.0
18;9;204;0001;0.0;0.37777777777777777;0.0;0.8962962962962963;0.0;0.0
18;13;205;0001;0.0;0.08108108108108109;0.0;0.25307125307125306;0.0;0.0
18;13;205;0002;0.0;0.08524590163934426;0.0;0.28524590163934427;0.0;0.0
18;13;205;0003;0.0;0.05040322580645161;0.0;0.2439516129032258;0.0;0.0
18;13;205;0004;0.0;0.10696095076400679;0.0;0.1460101867572156;0.0;0.0
18;13;205;0005;0.0;0.2777777777777778;0.0;0.4975845410628019;0.0;0.0
18;13;205;0006;0.0;0.0030303030303030303;0.0;0.048484848484848485;0.0;0.0
18;13;205;0007;0.0;0.1452991452991453;0.0;0.27350427350427353;0.0;0.0
18;13;205;0008;0.0;0.42045454545454547;0.0;0.6174242424242424;0.0;0.0
18;15;206;0001;0.0;0.29914529914529914;0.0;0.5327635327635327;0.0;0.0
18;15;206;0002;0.0;0.3888888888888889;0.0;0.6190476190476191;0.0;0.0
18;7;207;0001;0.0;0.22289156626506024;0.0;0.46987951807228917;0.0;0.0
18;7;207;0002;0.0;0.12383177570093458;0.0;0.2383177570093458;0.0;0.0
18;7;207;0003;0.0;0.2731006160164271;0.0;0.49075975359342916;0.0;0.0
18;7;207;0004;0.0;0.14251207729468598;0.0;0.2463768115942029;0.0;0.0
18;7;207;0005;0.0;0.11488250652741515;0.15926892950391644;0.15404699738903394;0.0;0.0
18;7;207;0006;0.0;2.4237288135593222;1.7627118644067796;2.7288135593220337;0.0;0.0
18;16;208;0001;0.0;0.47596153846153844;0.9375;0.8365384615384616;0.0;0.0
18;8;209;0001;0.0;0.36036036036036034;0.7072072072072072;0.6981981981981982;0.0;0.0
18;19;210;0001;0.0;0.4409448818897638;0.31496062992125984;0.5905511811023622;0.0;0.0
18;15;211;0001;0.0;0.30324909747292417;0.2527075812274368;0.4404332129963899;0.0;0.0
18;9;212;0001;0.0;0.2803738317757009;0.8925233644859814;0.5420560747663551;0.0;0.0
18;14;213;0001;0.0;0.14625850340136054;0.15306122448979592;0.4489795918367347;0.0;0.0
18;14;213;0002;0.0;0.24452554744525548;0.6204379562043796;0.41605839416058393;0.0;0.0
18;14;213;0003;0.0;0.2054794520547945;0.3184931506849315;0.339041095890411;0.0;0.0
18;14;213;0004;0.0;0.2559055118110236;0.4094488188976378;0.4251968503937008;0.0;0.0
18;14;213;0005;0.0;0.11304347826086956;0.2144927536231884;0.14202898550724638;0.0;0.0
18;19;214;0001;0.0;0.3882783882783883;0.26373626373626374;1.1355311355311355;0.0;0.0
18;10;215;0001;0.0;1.1940298507462686;0.8507462686567164;4.223880597014926;0.0;0.0
18;8;216;0001;0.0;0.288;0.256;0.696;0.0;0.0
18;8;217;0001;0.0;2.0123456790123457;2.0987654320987654;2.382716049382716;0.0;0.0
18;17;218;0001;0.0;0.3644859813084112;0.45794392523364486;0.5700934579439252;0.0;0.0
18;15;219;0001;0.0;0.6049382716049383;0.5370370370370371;1.1790123456790123;0.0;0.0
18;2;220;0001;0.0;0.9212121212121213;0.5515151515151515;0.9939393939393939;0.0;0.0
18;17;221;0001;0.0;0.6306306306306306;0.5045045045045045;0.6756756756756757;0.0;0.0
18;17;222;0001;0.0;1.588235294117647;1.7647058823529411;1.7058823529411764;0.0;0.0
18;15;223;0001;0.0;0.3094262295081967;0.2028688524590164;0.26844262295081966;0.0;0.0
18;15;223;0002;0.0;0.14761904761904762;0.10952380952380952;0.17142857142857143;0.0;0.0
18;2;224;0001;0.0;0.5597014925373134;1.1194029850746268;1.5895522388059702;0.0;0.0
18;8;225;0001;0.0;1.8686868686868687;2.5757575757575757;1.878787878787879;0.0;0.0
18;14;226;0001;0.0;0.11612903225806452;0.15483870967741936;0.7612903225806451;0.0;0.0
18;1;227;0001;0.0;0.22727272727272727;0.18181818181818182;0.6636363636363637;0.0;0.0
18;19;228;0001;0.0;0.38144329896907214;0.23711340206185566;0.3402061855670103;0.0;0.0
18;15;229;0001;0.0;0.2161290322580645;0.2967741935483871;0.25806451612903225;0.0;0.0
18;8;230;0001;0.0;0.2553191489361702;0.16312056737588654;0.2553191489361702;0.0;0.0
18;9;231;0001;0.0;0.15129151291512916;0.13284132841328414;0.2988929889298893;0.0;0.0
18;8;232;0001;0.0;0.1504424778761062;0.12389380530973451;0.2831858407079646;0.0;0.0
18;16;233;0001;0.0;0.07177814029363784;0.052202283849918436;0.11419249592169657;0.0;0.0
18;8;234;0001;0.0;0.5548780487804879;0.4329268292682927;0.4695121951219512;0.0;0.0
18;14;235;0001;0.0;0.3978494623655914;0.5645161290322581;0.42473118279569894;0.0;0.0
18;17;236;0001;0.0;1.5319148936170213;0.9787234042553191;2.382978723404255;0.0;0.0
18;11;237;0001;0.0;0.294478527607362;0.3006134969325153;0.26993865030674846;0.0;0.0
18;8;238;0001;0.0;0.7254901960784313;1.4705882352941178;0.6078431372549019;0.0;0.0
18;2;239;0001;0.0;0.6790123456790124;0.37037037037037035;0.9506172839506173;0.0;0.0
18;2;240;0001;0.0;0.2;0.29;0.20333333333333334;0.0;0.0
18;16;241;0001;0.0;0.43103448275862066;0.3103448275862069;0.5797413793103449;0.0;0.0
18;16;241;0002;0.0;0.9484536082474226;1.422680412371134;2.4123711340206184;0.0;0.0
18;16;241;0003;0.0;0.2641509433962264;0.24528301886792453;1.320754716981132;0.0;0.0
18;9;242;0001;0.0;0.023121387283236993;0.02697495183044316;0.05202312138728324;0.0;0.0
18;9;242;0002;0.0;0.1374764595103578;0.11864406779661017;0.1393596986817326;0.0;0.0
18;16;243;0001;0.0;0.5619047619047619;0.6619047619047619;0.6952380952380952;0.0;0.0
18;7;244;0001;0.0;1.96875;1.21875;2.65625;0.0;0.0
18;8;245;0001;0.0;0.2182741116751269;0.38071065989847713;0.2233502538071066;0.0;0.0
18;16;246;0001;0.0;0.17866004962779156;0.5210918114143921;0.1513647642679901;0.0;0.0
18;2;247;0001;0.0;0.25357142857142856;0.225;0.49642857142857144;0.0;0.0
18;17;248;0001;0.0;0.24561403508771928;0.36257309941520466;0.25146198830409355;0.0;0.0
18;16;249;0001;0.0;0.23529411764705882;0.18716577540106952;0.3155080213903743;0.0;0.0
18;17;250;0001;0.0;0.5862068965517241;0.20689655172413793;0.5172413793103449;0.0;0.0
18;2;251;0001;0.0;2.9696969696969697;2.909090909090909;4.151515151515151;0.0;0.0
18;8;252;0001;0.0;0.36942675159235666;0.535031847133758;0.7707006369426752;0.0;0.0
18;14;253;0001;0.0;0.14906832298136646;0.10559006211180125;0.7950310559006211;0.0;0.0
18;17;254;0001;0.0;0.10407239819004525;0.2986425339366516;0.09502262443438914;0.0;0.0
18;7;255;0001;0.0;0.14826498422712933;0.10410094637223975;0.2334384858044164;0.0;0.0
18;16;256;0001;0.0;0.16666666666666666;0.0;0.37037037037037035;0.0;0.0
18;16;257;0001;0.0;0.16909620991253643;0.0;0.26239067055393583;0.0;0.0
18;16;258;0001;0.0;0.12087912087912088;0.0;0.10989010989010989;0.0;0.0
18;16;259;0001;0.0;0.5986394557823129;0.0;1.0680272108843538;0.0;0.0
18;10;260;0001;0.0;1.4473684210526316;0.0;4.2894736842105265;0.0;0.0
18;9;261;0001;0.0;0.1164021164021164;0.0;0.1746031746031746;0.0;0.0
18;16;262;0001;0.0;0.2753623188405797;0.0;0.34782608695652173;0.0;0.0
18;19;263;0001;0.0;0.058823529411764705;0.0;0.0726643598615917;0.0;0.0
18;16;264;0001;0.0;0.6842105263157895;0.0;1.0;0.0;0.0
18;10;265;0001;0.0;0.5016949152542373;0.0;1.0542372881355933;0.0;0.0
18;8;266;0001;0.0;0.1712707182320442;0.0;0.2265193370165746;0.0;0.0
18;17;267;0001;0.0;0.14565217391304347;0.0;0.6956521739130435;0.0;0.0
18;17;267;0002;0.0;0.22392638036809817;0.0;0.7791411042944786;0.0;0.0
18;17;267;0003;0.0;0.2577639751552795;0.0;0.45652173913043476;0.0;0.0
18;17;267;0004;0.0;0.21122994652406418;0.0;0.3609625668449198;0.0;0.0
18;17;268;0001;0.0;0.37593984962406013;0.0;0.45864661654135336;0.0;0.0
18;16;269;0001;0.0;0.012084592145015106;0.0;0.03927492447129909;0.0;0.0
18;17;270;0001;0.0;0.08695652173913043;0.0;0.11739130434782609;0.0;0.0
18;15;271;0001;0.0;0.12357414448669202;0.0;0.20152091254752852;0.0;0.0
18;16;272;0001;0.0;0.034220532319391636;0.0;0.07604562737642585;0.0;0.0
18;17;273;0001;0.0;0.2946708463949843;0.0;0.3981191222570533;0.0;0.0
18;16;274;0001;0.0;0.7988165680473372;0.0;1.9230769230769231;0.0;0.0
18;9;275;0001;0.0;1.4328358208955223;0.0;3.4328358208955225;0.0;0.0
18;9;276;0001;0.0;1.125;0.0;2.9;0.0;0.0
18;9;277;0001;0.0;6.65;0.0;12.05;0.0;0.0
18;8;278;0001;0.0;0.3283582089552239;0.0;0.3333333333333333;0.0;0.0
18;19;279;0001;0.0;0.42323651452282157;0.0;0.5311203319502075;0.0;0.0
18;19;279;0002;0.0;0.46530612244897956;0.0;0.8367346938775511;0.0;0.0
18;19;279;0003;0.0;0.0639386189258312;0.0;0.16112531969309463;0.0;0.0
18;18;279;0004;0.5505226480836237;0.44947735191637633;0.0;0.0;0.0;0.0
18;18;279;0005;0.5706371191135734;0.4293628808864266;0.0;0.0;0.0;0.0
18;18;279;0006;0.5934065934065934;0.4065934065934066;0.0;0.0;0.0;0.0
18;18;279;0007;0.6211180124223602;0.37888198757763975;0.0;0.0;0.0;0.0
18;18;279;0008;0.5474137931034483;0.4525862068965517;0.0;0.0;0.0;0.0
18;18;279;0009;0.6548387096774193;0.34516129032258064;0.0;0.0;0.0;0.0
18;19;279;0010;0.5134408602150538;0.4731182795698925;0.0;0.0;0.0;0.0
18;19;279;0011;0.42265193370165743;0.34806629834254144;0.0;0.0;0.0;0.0
18;18;279;0012;0.3869209809264305;0.10626702997275204;0.0;0.0;0.0;0.0
18;19;279;0013;1.945945945945946;1.2522522522522523;0.0;0.0;0.0;0.0
18;18;279;0014;0.6917562724014337;0.3046594982078853;0.0;0.0;0.0;0.0
18;18;279;0015;0.8232044198895028;0.3701657458563536;0.0;0.0;0.0;0.0
18;18;279;0016;0.5549295774647888;0.2507042253521127;0.0;0.0;0.0;0.0
18;19;279;0017;1.1168224299065421;0.5981308411214953;0.0;0.0;0.0;0.0
18;18;279;0018;0.8381294964028777;0.4244604316546763;0.0;0.0;0.0;0.0
18;18;279;0019;0.27314814814814814;0.19907407407407407;0.0;0.0;0.0;0.0
18;19;279;0020;0.5694915254237288;0.559322033898305;0.0;0.0;0.0;0.0
18;19;279;0021;0.891566265060241;0.5060240963855421;0.0;0.0;0.0;0.0
18;19;279;0022;0.29285714285714287;0.3333333333333333;0.0;0.0;0.0;0.0
18;19;279;0023;0.1652892561983471;0.18732782369146006;0.0;0.0;0.0;0.0
18;19;279;0024;1.0135135135135136;0.7027027027027027;0.0;0.0;0.0;0.0
18;18;279;0025;0.5734265734265734;0.3811188811188811;0.0;0.0;0.0;0.0
18;18;279;0026;0.1335149863760218;0.1307901907356948;0.0;0.0;0.0;0.0
18;18;279;0027;0.452991452991453;0.37037037037037035;0.0;0.0;0.0;0.0
18;15;280;0001;0.45302013422818793;0.35570469798657717;0.0;0.0;0.0;0.0
18;15;281;0001;0.375;0.2765957446808511;0.0;0.0;0.0;0.0
18;15;281;0002;0.5823095823095823;0.3783783783783784;0.0;0.0;0.0;0.0
18;2;282;0001;0.9689922480620154;0.4728682170542636;0.0;0.0;0.0;0.0
18;8;283;0001;6.433333333333334;5.633333333333334;0.0;0.0;0.0;0.0
18;16;284;0001;0.43636363636363634;0.5727272727272728;0.0;0.0;0.0;0.0
18;7;285;0001;0.8431372549019608;0.5555555555555556;0.0;0.0;0.0;0.0
18;2;286;0001;0.6952789699570815;0.5708154506437768;0.0;0.0;0.0;0.0
18;16;287;0001;1.5649350649350648;1.12987012987013;0.0;0.0;0.0;0.0
18;17;288;0001;3.784090909090909;0.9886363636363636;0.0;0.0;0.0;0.0
18;2;289;0001;0.9570815450643777;0.6008583690987125;0.0;0.0;0.0;0.0
18;15;290;0001;0.3482587064676617;0.3880597014925373;0.0;0.0;0.0;0.0
